Class;Date;Opening Price;Closing Price;Maximum;Minimum;Var. %;Return;MOMENTUM5;EMA12;EMA26;MACD 12-26;EMA9 of MACD 12-26;MACD 12-26-9;ROI10;ROI20;ROI30;RSI 10;RSI 14;RSI 30;STOCHRSI10;STOCHRSI14;STOCHRSI30;ADX;Williams%R(14);CCI;ATR;UO;;;;;;;;;;;;;;;;;;;;;
1;20150520;22508.55;23091.49;23155.72;22416.36;-0.012;0.025037443;-517.34;23160.08015;23135.47945;24.60070604;248.2295369;-223.6288308;-1.38766E-07;-7.60268E-09;-6.16802E-08;50.29897827;50.40335252;50.21117683;0.426682437;0.939897948;0.560682379;82.12086176;-50.02601721;-123.2588147;3011.581723;39.78997747;;;;;;;;;;;;;;;;;;;;;
0;20150521;23017.97;23172.34;23436.02;23001.82;0.022;0.00350129;-164.16;23161.96628;23175.17543;-13.20914324;195.9418008;-209.1509441;-1.02023E-07;-3.14072E-08;9.71737E-09;50.3390617;50.29525613;50.18425212;0.511089228;0.693740088;0.533071393;82.73418008;-44.89555042;-42.28639167;2827.483028;37.12710806;;;;;;;;;;;;;;;;;;;;;
0;20150522;23157.17;22877.81;23303.81;22678.54;0.003;-0.012710413;30.47;23118.24993;22854.93574;263.3141961;209.4162799;53.89791623;-1.13157E-07;-5.26177E-08;1.18498E-08;50.45100729;50.35026153;50.22873624;0.746821781;0.779153301;0.756274793;83.17608308;-63.58542529;-88.55717665;2670.182098;36.73528915;;;;;;;;;;;;;;;;;;;;;
0;20150524;22595.98;22328.03;22656.31;22287.89;-0.001;-0.024031146;-314.26;22996.67764;22287.49879;709.1788457;309.3687931;399.8100526;-2.12132E-07;-8.14582E-08;-1.8991E-08;50.65294064;50.46880501;50.30022543;1;1;1;83.42389747;-97.47856403;-170.1999061;2521.591948;33.21233954;;;;;;;;;;;;;;;;;;;;;
0;20150525;22191.31;22383.48;22446.28;21986.65;0.002;0.002483426;-143.98;22902.33954;22390.86317;511.4763674;349.7903079;161.6860595;-2.27293E-07;-1.25315E-07;-1.34442E-08;50.33184619;50.15192802;50.19210034;0.423101041;0.070356336;0.513418358;83.52198988;-78.88685529;-162.5864583;2374.308952;38.7610125;;;;;;;;;;;;;;;;;;;;;
0;20150604;22408.84;22225.06;22565.64;22210.93;-0.021;-0.007077541;-866.43;22798.14269;22212.30591;585.8367756;396.9996015;188.8371741;-2.66993E-07;-1.47761E-07;-1.54254E-08;50.21829695;50.33585298;50.305872;0.076800569;0.60994955;1;83.61764497;-87.00536333;-130.4561932;2230.051884;44.49247572;;;;;;;;;;;;;;;;;;;;;
1;20150605;22224.11;22460.02;22460.02;21855.05;0.002;0.01057185;-712.32;22746.12381;22479.07493;267.0488809;371.0094573;-103.9605765;-1.65772E-07;-1.19598E-07;-3.84661E-08;50.22288955;50.29590034;50.27862027;0.010566359;0.492737758;0.880401551;83.53044364;-68.84633012;-123.1737672;2113.974606;51.60466752;;;;;;;;;;;;;;;;;;;;;
0;20150608;22412.14;22699.37;22750.06;22349.68;0.023;0.010656714;-178.44;22738.93092;22716.31577;22.61514226;301.3305943;-278.7154521;-2.47348E-08;-9.87683E-08;-5.32921E-08;50.26634515;50.34511639;50.2348108;0.110546182;0.609663598;0.688136895;83.46401231;-56.52070921;-66.34177801;1991.574991;50.65266651;;;;;;;;;;;;;;;;;;;;;
0;20150609;23115.33;23485.95;23485.95;22987.33;-0.005;0.034652063;1157.92;22853.85693;23545.15263;-691.2957031;102.8053348;-794.1010379;1.61851E-07;2.27732E-08;-3.64547E-08;50.43255856;50.33110461;50.24654429;0.492959217;0.565445264;0.739631137;83.4403959;-16.01481031;40.56527414;1905.503921;58.94211921;;;;;;;;;;;;;;;;;;;;;
0;20150610;23607.87;23567.25;23731.87;23520.57;-0.011;0.003461644;1183.77;22963.60971;23568.9498;-605.3400878;-38.82374968;-566.5163381;1.975E-07;2.62266E-08;2.79862E-08;50.55329165;50.32464358;50.26519643;0.770734079;0.545055547;0.821488964;83.43160269;-8.771219403;78.78421841;1786.962212;60.52603351;;;;;;;;;;;;;;;;;;;;;
1;20150611;23636.07;23443.07;23704.8;23240.56;-0.003;-0.005269177;1218.01;23037.37283;23433.38694;-396.0141074;-110.2618212;-285.7522861;6.92687E-08;-3.37083E-08;2.64717E-08;50.26588193;50.30787085;50.24759615;0.109480427;0.49212418;0.744247408;83.25067662;-15.38773031;61.6332059;1692.482054;65.03065016;;;;;;;;;;;;;;;;;;;;;
0;20150612;23280.79;23642.62;23815.59;23280.79;0.006;0.00851211;1182.6;23130.48778;23658.71485;-528.2270705;-193.8548711;-334.3721995;8.98781E-08;-5.05771E-09;-2.65176E-09;50.35107221;50.42510838;50.25431057;0.305480695;0.862102216;0.773714659;83.09030136;-8.822569292;81.69837884;1609.790479;64.96251828;;;;;;;;;;;;;;;;;;;;;
0;20150615;23517.64;23800.47;23849.64;23405.14;0.001;0.006676502;1101.1;23233.56197;23811.37424;-577.8122743;-270.6463517;-307.1659226;1.70738E-07;3.09838E-08;1.43208E-08;50.52720399;50.50680854;50.31328517;0.710713266;1;1;82.94388728;-2.46516828;96.13118582;1526.555445;71.36241508;;;;;;;;;;;;;;;;;;;;;
0;20150616;23337.32;22569.95;23400.38;22569.95;-0.012;-0.0517015;-916;23131.46782;22474.45583;657.0119915;-85.11468307;742.1266746;5.74485E-08;-7.62049E-08;4.32244E-08;50.43842394;50.49744408;50.36192972;0.65710589;0.973612339;1;82.20639882;-64.15804752;-25.36654752;1505.410056;52.58860733;;;;;;;;;;;;;;;;;;;;;
0;20150617;22456.29;22460.71;22862.19;22337.79;-0.021;-0.004840064;-1106.54;23028.27431;22459.65263;568.6216798;45.6325895;522.9890903;2.51221E-08;-1.00695E-07;-7.00333E-08;50.65423366;50.54655206;50.37916961;1;1;1;81.35225066;-69.6348623;-65.23418666;1435.337909;46.81234456;;;;;;;;;;;;;;;;;;;;;
0;20150618;22623.4;22943.64;23127.42;22568.26;-0.009;0.021501101;-499.43;23015.25365;22980.8698;34.3838478;43.38284116;-8.998993363;1.49154E-07;-5.47389E-08;-7.9595E-08;50.43851342;50.51566636;50.31992918;0.499888286;0.921733855;0.803291095;80.59442478;-45.42286886;-7.736003552;1380.435915;44.22157912;;;;;;;;;;;;;;;;;;;;;
1;20150619;22961.14;22616.5;23049.7;22616.5;-0.005;-0.014258418;-1026.12;22953.90693;22588.47155;365.4353769;107.7933483;257.6420286;4.15227E-08;-6.15514E-08;-4.58528E-08;50.63299783;50.56377565;50.4014581;0.945318041;1;1;79.89072932;-61.82423455;-24.38869437;1312.776207;41.7962645;;;;;;;;;;;;;;;;;;;;;
1;20150622;22611.14;22508.13;22709.01;22332.75;0.025;-0.004791634;-1292.34;22885.32586;22501.94988;383.3759841;162.9098755;220.4661087;-2.69119E-08;-2.59285E-08;-7.06339E-08;50.83137085;50.53060797;50.39224421;1;0.919466134;0.97151339;78.99093834;-67.25743135;-63.21579522;1245.882192;42.78222956;;;;;;;;;;;;;;;;;;;;;
0;20150623;21874.02;21600.72;22065.93;21600.72;0.004;-0.040314766;-969.23;22687.69419;21531.39462;1156.299569;361.5878141;794.7117545;-3.751E-07;-9.95615E-08;-4.7911E-08;51.03789682;50.8085626;50.507446;1;1;1;77.52042323;-100;-168.7562961;1221.705607;33.59607901;;;;;;;;;;;;;;;;;;;;;
0;20150624;21732.67;20958.48;21858.91;20958.48;-0.013;-0.029732342;-1502.23;22421.66124;20914.40964;1507.251596;590.7205705;916.5310256;-5.44974E-07;-1.61445E-07;-1.18665E-07;51.26066061;51.01045035;50.62031026;1;1;1;75.61402365;-100;-206.1482614;1198.757349;26.53226915;;;;;;;;;;;;;;;;;;;;;
0;20150625;21038.03;21512.39;21557.39;20937.34;-0.024;0.02642892;-1431.25;22281.77336;21558.38849;723.3848683;617.25343;106.1314383;-3.83593E-07;-1.54054E-07;-1.99971E-07;50.94879691;50.86437541;50.42533442;0.657137561;0.792087671;0.640463982;73.82556844;-80.25443807;-163.1384351;1157.42111;35.48377621;;;;;;;;;;;;;;;;;;;;;
0;20150626;21570.81;22268.51;22337.12;21519.28;0.003;0.035148117;-347.99;22279.73284;22323.13473;-43.40189091;485.1223659;-528.5242568;-2.50956E-07;-7.77658E-08;-1.44667E-07;50.57225364;50.79767088;50.43619627;0.162762989;0.697145352;0.660493271;72.38716245;-54.29145349;-70.44618742;1133.657459;43.20249992;;;;;;;;;;;;;;;;;;;;;
1;20150629;22626.33;22937.4;22948.77;22554.77;-0.007;0.030037483;429.27;22380.9124;22984.65117;-603.7387708;267.3501385;-871.0889093;-1.41791E-07;1.76858E-08;-7.18778E-08;50.33277896;50.71248339;50.49538597;0;0.575895748;0.769639238;71.21858274;-31.32369605;24.41318898;1101.271927;45.3729003;;;;;;;;;;;;;;;;;;;;;
1;20150630;23099.65;23167.04;23340.11;22870.66;0.011;0.010011597;1566.32;22501.85511;23181.06991;-679.2147988;78.03715105;-757.2519499;1.25998E-07;9.09829E-08;-2.26547E-08;50.60196386;50.65014613;50.57557021;0.290106932;0.487169471;0.91510568;70.2391066;-23.43851938;56.84712424;1056.141789;49.17285469;;;;;;;;;;;;;;;;;;;;;
1;20150701;23126.81;23097.51;23140.1;22886.25;0.011;-0.003001247;2139.03;22593.49432;23091.08231;-497.5879901;-37.08787719;-460.5001129;1.34338E-07;7.93839E-08;-1.6726E-08;50.45785901;50.70551958;50.49073175;0.134801732;0.47905535;0.751083199;69.32959304;-25.82597947;42.37597782;1000.759518;50.63418539;;;;;;;;;;;;;;;;;;;;;
1;20150702;23140.94;23392.75;23392.75;23113.22;0.035;0.01278233;1880.36;22716.45674;23415.95521;-699.4984704;-169.5699958;-529.9284746;9.53716E-08;1.20831E-07;-2.29816E-08;50.55716245;50.6665206;50.47505855;0.241823392;0.329579833;0.718782796;68.55960006;-15.68828761;67.24246848;950.3652671;59.85641854;;;;;;;;;;;;;;;;;;;;;
0;20150703;23516.66;23783.14;23784.54;23484.83;0.004;0.016688504;1514.63;22880.56185;23811.38498;-930.8231305;-321.8206228;-609.0025077;2.23927E-07;1.31707E-07;1.2653E-08;50.89376499;50.66381349;50.59392817;0.604587915;0.324302891;0.945877886;67.96127075;-0.049171115;103.4394312;910.4670337;72.11979468;;;;;;;;;;;;;;;;;;;;;
1;20150706;23852.24;23765.41;23875.64;23690.76;-0.005;-0.000745486;828.01;23016.69234;23761.87346;-745.1811251;-406.4927232;-338.6884018;2.4112E-07;1.07816E-07;6.72908E-08;50.53984335;50.47275921;50.52111196;0.223158197;0;0.773874636;67.43346767;-3.751488956;102.4434468;858.6393885;72.21014464;;;;;;;;;;;;;;;;;;;;;
1;20150707;23798.84;24031.19;24157.39;23797.8;0.009;0.011183481;864.15;23172.7689;24051.90666;-879.1377556;-501.0217297;-378.1160259;4.52751E-07;5.7794E-08;7.83549E-08;50.44505319;50.63841335;50.59402242;0.121000597;0.30808419;0.939714831;67.03212575;-3.919193801;116.7865433;825.306575;70.32737222;;;;;;;;;;;;;;;;;;;;;
0;20150708;24071.63;23712.9;24121.03;23699.94;0.007;-0.013244871;615.39;23255.86599;23686.82256;-430.9565716;-487.0086981;56.05212647;5.28357E-07;2.33431E-08;1.03044E-07;49.44984181;50.44351834;50.49308442;0;0;0.708236509;66.52478093;-13.80382292;97.56159156;796.4339625;58.44618106;;;;;;;;;;;;;;;;;;;;;
0;20150709;23585.94;23681.11;23802.6;23536.15;-0.052;-0.001340621;288.36;23321.28815;23680.67057;-359.3824238;-461.4834432;102.1010194;4.11802E-07;3.16691E-08;4.74385E-08;49.67872115;50.27591572;50.40926214;0.158512127;0;0.516009213;65.81869978;-14.79107467;77.24107335;758.5779652;58.93948933;;;;;;;;;;;;;;;;;;;;;
1;20150710;23824.72;23633.05;23885.52;23610.43;-0.005;-0.002029466;-150.09;23369.25151;23629.38688;-260.1353691;-421.2138284;161.0784593;2.55328E-07;9.43091E-09;4.04702E-08;49.87702885;50.10002438;50.33428518;0.295851636;0;0.332044712;65.1974009;-16.28359808;79.52042131;724.0431105;53.93404813;;;;;;;;;;;;;;;;;;;;;
0;20150713;23599.78;23507.7;23813.85;23491.59;0.022;-0.005304013;-257.71;23390.55128;23498.33947;-107.7881932;-358.5287013;250.7405082;1.06349E-07;-1.60009E-08;5.63536E-08;50.02889113;49.80464592;50.28821453;0.401025015;0;0.224455776;64.43161291;-20.17639478;69.62369502;695.3443169;47.6713849;;;;;;;;;;;;;;;;;;;;;
0;20150714;23387.02;22809.3;23396.65;22809.3;-0.014;-0.029709414;-1221.89;23301.128;22756.29696;544.8310404;-177.856753;722.6877934;-6.45386E-08;3.17177E-08;8.63905E-08;50.29405678;49.52127794;50.25307086;0.58466751;0;0.142384651;62.68063074;-41.86549898;7.319029513;695.56258;36.51222783;;;;;;;;;;;;;;;;;;;;;
0;20150715;22979.54;23328.02;23328.02;22951.01;-0.005;0.022741601;-384.88;23305.26523;23371.9987;-66.73346078;-155.6320946;88.89863377;4.72481E-08;9.01295E-08;3.68831E-08;50.12250801;49.80145669;50.32120794;0.4658601;0.21950823;0.224117407;61.05471873;-31.43803708;24.71469501;682.9309671;43.88088247;;;;;;;;;;;;;;;;;;;;;
0;20150716;23424.86;23248.9;23469.4;23035.24;-0.040;-0.003391629;-432.21;23296.59366;23239.43087;57.16279019;-113.0731176;170.2359078;-2.21598E-08;3.69009E-08;8.12363E-08;50.24828379;50.00846811;50.24660847;0.552967074;0.408989208;0.030603615;59.63998931;-56.68779873;27.69369311;665.1616123;40.89537614;;;;;;;;;;;;;;;;;;;;;
1;20150717;23380.85;23396.09;23479.83;23191.18;-0.030;0.006331052;-236.96;23311.90079;23408.1407;-96.23991328;-109.7064767;13.46656346;-6.62904E-08;8.06707E-08;6.01449E-08;50.11190179;50.0898718;50.31395192;0.607393616;0.480133313;0.205295027;58.33368298;-56.47249071;35.67012196;638.2679257;43.97403275;;;;;;;;;;;;;;;;;;;;;
1;20150720;23459.38;23538.03;23538.03;23293.35;0.026;0.006066826;30.33;23346.6899;23548.02148;-201.331586;-128.0314986;-73.30008741;-3.69489E-08;1.0325E-07;5.34452E-08;50.15016596;50.15551771;50.37413277;0.703693874;0.535566178;0.341359292;57.16443897;-45.94352009;42.6017493;610.1545025;46.72489733;;;;;;;;;;;;;;;;;;;;;
1;20150721;23553.15;23714.38;23748.68;23478.05;0.035;0.007492131;905.08;23403.25761;23727.17681;-323.9192025;-167.2090394;-156.7101631;-5.224E-08;2.0328E-07;1.14824E-08;50.06602909;50.12520863;50.39049928;0.729893803;0.527338631;0.385041794;56.24087759;-32.86204927;59.81453091;585.9027523;51.46405919;;;;;;;;;;;;;;;;;;;;;
1;20150722;23657.52;23473.25;23662.05;23341.76;0.030;-0.010168092;145.23;23414.02567;23453.71717;-39.69150162;-141.7055318;102.0140302;-3.96691E-08;2.47041E-07;1.75212E-08;50.10867947;50.16223027;50.3289858;0.698737887;0.560991151;0.220435991;55.10992189;-50.74883724;34.59973647;570.66827;51.96124983;;;;;;;;;;;;;;;;;;;;;
0;20150723;23579.64;23911.81;23917.64;23555.21;0.010;0.018683395;662.91;23490.60787;23947.04791;-456.4400381;-204.6524331;-251.787605;4.47996E-08;2.26314E-07;1.01352E-08;50.25923586;50.1849063;50.4129703;0.916502181;0.59404469;0.445172673;54.27624776;-18.21688463;79.68256346;561.6483936;64.9588515;;;;;;;;;;;;;;;;;;;;;
1;20150724;23852.49;23811.09;23970.56;23804.98;-0.003;-0.004212145;415;23539.91281;23800.6317;-260.7188844;-215.8657234;-44.85316109;3.58224E-08;1.4462E-07;2.49079E-08;50.2211162;50.1788272;50.32460436;0.724924471;0.588603009;0.208711576;53.54742701;-25.68819589;91.04730376;533.357794;59.03357423;;;;;;;;;;;;;;;;;;;;;
1;20150727;23807.22;23705;23866.98;23705;0.013;-0.004455487;166.97;23565.31084;23697.64372;-132.3328722;-199.1591531;66.82628095;3.95623E-08;7.25131E-08;9.18013E-09;50.17894032;50.07276088;50.23311497;0.495164572;0.597981764;0;52.64110828;-31.71613061;60.53289405;506.8308087;57.23703527;;;;;;;;;;;;;;;;;;;;;
0;20150728;23705;23966.44;23992.48;23659.78;0.017;0.011028897;252.06;23627.02302;23987.11664;-360.093616;-231.3460457;-128.7475703;2.09111E-07;7.38444E-08;7.70572E-08;50.0878158;50.16846985;50.26023706;0.112763727;0.857619282;0.070047584;51.92318106;-2.200848561;84.16038852;494.3928938;61.31889405;;;;;;;;;;;;;;;;;;;;;
1;20150729;23916.25;23698.49;23979.61;23698.49;-0.001;-0.011180217;225.24;23638.01794;23676.28795;-38.27000993;-192.7308385;154.4608286;6.83366E-08;5.7423E-08;1.01019E-07;50.12475922;50.16615721;50.17642556;0.303975565;0.971747609;0;51.25653435;-24.84744502;57.94868294;479.1591157;52.91484253;;;;;;;;;;;;;;;;;;;;;
0;20150730;23530.52;22997.55;23533.01;22923.11;0.011;-0.029577412;-914.26;23539.48441;22945.33939;594.1450233;-35.35566618;629.5006895;-4.3444E-08;-3.2923E-08;5.50951E-08;50.17809627;50.25085795;50.21144967;0.580037578;1;0.078903622;48.87164166;-84.08948765;-131.2757937;500.3177503;41.59196583;;;;;;;;;;;;;;;;;;;;;
0;20150731;23347.39;23356.01;23545.82;23255.67;-0.013;0.015586878;-455.08;23511.25758;23387.60005;123.657532;-3.553026538;127.2105586;-3.14791E-09;-3.4776E-08;3.16325E-08;50.16964116;50.22300966;50.18229418;0.536275575;0.961829702;0.013221046;46.67513947;-53.79316757;-55.48033397;503.742911;46.86844316;;;;;;;;;;;;;;;;;;;;;
0;20150803;23371.35;23248.52;23524.73;23175.01;-0.001;-0.004602242;-456.48;23470.83641;23237.82153;233.0148782;43.76055442;189.2543238;-4.90538E-08;-4.32315E-08;6.20047E-08;50.26275348;50.15604129;50.13234645;1;0.7890156;0;44.4631826;-69.5699337;-67.05402586;492.7412745;41.61960513;;;;;;;;;;;;;;;;;;;;;
0;20150804;23367.64;23407.99;23465.37;23103.65;-0.002;0.006859361;-558.45;23461.16773;23421.07988;40.08785221;43.02601397;-2.938161767;-5.14229E-08;-5.21734E-08;1.14191E-07;50.18195209;50.16813945;50.02595845;0.538113287;0.658737744;0;42.25144246;-54.65741511;-57.57949113;483.382612;45.54130456;;;;;;;;;;;;;;;;;;;;;
0;20150805;23334.75;23389.72;23495.41;23259.17;-0.005;-0.000780503;-308.77;23450.17578;23387.3077;62.86807365;46.99442591;15.87364774;-1.13275E-08;-2.55691E-08;1.68226E-07;50.1967735;50.14670629;49.85257752;0.622837232;0.415197213;0;40.25069883;-56.36589768;-36.55196263;465.7295683;47.25548176;;;;;;;;;;;;;;;;;;;;;
1;20150806;23209.96;22975.32;23338.8;22975.32;-0.030;-0.017717185;-22.23;23377.12104;22943.62864;433.4924021;124.2940211;309.1983809;-1.69965E-07;-6.16698E-08;1.30423E-07;50.18427155;50.25152472;50.0219729;0.551372098;1;0.228466586;37.73759812;-95.11768611;-110.2861546;462.0631706;38.37555368;;;;;;;;;;;;;;;;;;;;;
0;20150807;22836.57;22378.65;23011.01;22352.15;0.023;-0.025970041;-977.36;23223.51011;22335.1901;888.3200064;277.0992182;611.2207882;-2.71723E-07;-1.16804E-07;5.24415E-08;50.40381696;50.39794046;50.18371996;1;1;0.446617735;35.87759498;-98.38447142;-220.1686089;476.120087;34.09891682;;;;;;;;;;;;;;;;;;;;;
1;20150810;22002.39;21746.17;22379.62;21746.17;-0.003;-0.028262652;-1502.35;22996.22702;21700.86076;1295.366256;480.7526257;814.6136302;-3.89104E-07;-1.72989E-07;-3.48441E-08;50.70716862;50.5535833;50.33257656;1;1;0.647383289;35.05348754;-100;-293.9714661;487.3579379;31.13123857;;;;;;;;;;;;;;;;;;;;;
1;20150811;20992.9;20450.43;21349.59;20158.22;0.006;-0.059584745;-2957.56;22604.56594;20354.24302;2250.322919;834.6666844;1415.656235;-7.59049E-07;-2.56993E-07;-1.01588E-07;50.83860626;50.88221174;50.53258753;1;1;0.917141659;35.84343295;-92.37897274;-366.8496286;565.9716566;24.73625173;;;;;;;;;;;;;;;;;;;;;
1;20150812;20864.96;21649.69;21664.32;20632.97;0.006;0.058642288;-1740.03;22457.66195;21749.33977;708.3221793;809.3977834;-101.0756041;-3.94492E-07;-1.59844E-07;-1.86085E-07;50.38595992;50.27749842;50.35665689;0.323363297;0.252933871;0.67986087;35.9730014;-61.10149025;-200.4447173;612.2515383;37.99737087;;;;;;;;;;;;;;;;;;;;;
0;20150813;21323.81;21473.81;21801.61;21151.43;0.008;-0.008123904;-1501.51;22306.30011;21452.6154;853.6847067;818.2551681;35.4295386;-2.97817E-07;-1.72172E-07;-1.13967E-07;50.6294627;50.5346297;50.45688313;0.687362524;0.570595257;0.815037785;35.83308881;-65.68855529;-144.537917;614.9607141;37.57549033;;;;;;;;;;;;;;;;;;;;;
1;20150814;21943.04;22201.24;22263.44;21768.24;-0.010;0.033875218;-177.41;22290.13702;22258.82651;31.31050792;660.866236;-629.5557281;-2.05684E-07;-1.04498E-07;-1.48771E-07;50.20391228;50.47574122;50.30318487;0.033442557;0.447358929;0.607742191;34.86570043;-46.71670674;-76.65030137;627.4370917;43.2644661;;;;;;;;;;;;;;;;;;;;;
0;20150817;22248.57;21993.74;22276.16;21846.12;0.019;-0.009346325;247.57;22244.53747;21973.34873;271.1887444;582.9307377;-311.7419933;-2.29195E-07;-1.40524E-07;-9.58949E-08;50.40624346;50.2422904;50.40457565;0.341566964;0.129957038;0.744489755;33.9448027;-51.96721612;-69.9853684;613.3372994;44.10691558;;;;;;;;;;;;;;;;;;;;;
0;20150818;22003.46;21941.92;22112.24;21775.98;-0.004;-0.002356125;1491.49;22197.98094;21939.50241;258.4785347;518.0402971;-259.5617624;-2.71735E-07;-1.63297E-07;-1.28385E-07;49.86552514;50.43878914;50.38267541;0;0.397118541;0.779544252;33.17404899;-47.3462038;-68.51720217;593.5460637;47.45231487;;;;;;;;;;;;;;;;;;;;;
1;20150819;21734.67;21451.37;21854.59;21343.88;-0.005;-0.022356749;-198.32;22083.11772;21413.82135;669.2963651;548.2915107;121.0048544;-3.78532E-07;-1.95441E-07;-1.13817E-07;50.14183349;50.6130289;50.50645074;0.283952018;0.634016526;0.96156411;32.95928585;-61.82695714;-87.80771393;593.8670592;49.0224554;;;;;;;;;;;;;;;;;;;;;
0;20150820;21566.39;21612;21827.59;21429.98;0.011;0.0074881;138.19;22010.63807;21627.24451;383.3935582;515.3119202;-131.918362;-2.59092E-07;-2.19889E-07;-1.46503E-07;50.21545369;50.1272091;50.39816215;0.359608815;0;0.802318535;32.75986293;-56.81640631;-74.05883579;579.8486978;55.50518176;;;;;;;;;;;;;;;;;;;;;
0;20150821;21743.95;22177.37;22291.71;21690.2;-0.011;0.026160004;-23.87;22036.28914;22219.68735;-183.3982096;375.5698942;-558.9681038;-1.74272E-08;-1.45808E-07;-1.2797E-07;50.46119865;50.26223971;50.36998617;0.612151959;0.17884787;0.760883878;31.62557173;-39.4955037;-36.47435729;586.981648;52.94868474;;;;;;;;;;;;;;;;;;;;;
1;20150824;21920.62;21472.68;21955.09;21424.04;-0.030;-0.031775183;-521.06;21949.58004;21415.2179;534.3621414;407.3283437;127.0337977;-3.43572E-08;-2.14208E-07;-8.1642E-08;50.51422816;49.98026117;50.49489126;0.666648454;0;0.944565135;30.92440331;-60.61177218;-64.40490881;598.8636731;46.26466553;;;;;;;;;;;;;;;;;;;;;
0;20150825;21680.44;21622.34;21754.59;21501.54;0.016;0.006969787;-319.58;21899.23542;21638.27247;260.9629472;378.0552644;-117.0923172;2.73685E-07;-2.22112E-07;-8.43714E-08;50.21349641;50.10045195;50.3933161;0.455497011;0.133256502;0.795192096;30.27331835;-53.96688654;-58.58432831;576.224125;40.84601197;;;;;;;;;;;;;;;;;;;;;
1;20150826;21718.97;21941.31;22124.99;21710.72;-0.005;0.014751872;489.94;21905.70843;21964.62058;-58.91214975;290.6617816;-349.5739313;6.96708E-08;-1.59789E-07;-1.07932E-07;50.28013044;50.29177021;50.27666861;0.542721453;0.345372628;0.623654193;28.90869103;-37.49662611;-27.33583335;570.9688304;44.00946644;;;;;;;;;;;;;;;;;;;;;
0;20150827;22397.93;22126.57;22448.77;22126.57;0.007;0.008443434;514.57;21939.68713;22139.02765;-199.3405151;192.6613222;-392.0018373;1.43963E-07;-7.25343E-08;-7.87526E-08;50.26553859;50.46080335;50.27134012;0.616635714;0.532781056;0.615818295;27.03816468;-14.06649058;8.069581376;566.4324854;43.68487933;;;;;;;;;;;;;;;;;;;;;
0;20150828;21944.66;21901.45;22121.02;21806.95;-0.001;-0.010174193;-275.92;21933.8045;21883.1748;50.62970055;164.2549979;-113.6252973;-5.5683E-08;-1.32091E-07;-7.62362E-08;50.16459575;50.43502985;50.2573989;0.461028544;0.504205768;0.595316796;25.82058859;-23.89469778;-17.67570035;548.8030221;46.0113565;;;;;;;;;;;;;;;;;;;;;
